clean_text,target_label,split,is_synthetic
highway 12 blocked btw 15 mile & 25 mile need heavy machinery 2 clear roads pls @CalEMA #CaliforniaFloods,Resource Requests,train,True
if anyone in affected areas of hurricane has oxygen tanks & machines pls deliver 2 address 12345 elm st #HurricaneHelp #MedicalAid,Resource Requests,train,True
EMERGENCY CONTACT FOR RESCUE IN KERALA 0091-94460 33333 plz RT & help us spread the word #KeralaFloods #Rescue,Resource Requests,train,True
PLEASE HELP NEED FOOD WATER DRINKING WATER FOR 50+ CHILDREN IN NEIGHBOURHOOD 123 APT HOUSES FLOODED #KeralaFloods,Resource Requests,train,True
@NDRF we need emergency shelter 4 20 families in colony no power no running water in street 14B near park #DelhiFloods,Resource Requests,train,True
GROUP OF 12 NEED RESCUE ASAP 2 CHILDREN HAVE PNEUMONIA IN FLOODED HOUSE NEAR RIVER BANK #AssamFloods,Resource Requests,train,True
@RedCross pls send baby supplies diapers formula 4 20 infants affected in cyclone in street 27 #CycloneAlert,Resource Requests,train,True
NEED POWER Generator ASAP 200+ HOMES WITHOUT POWER IN FLOOD ZONE #HurricaneHelp,Resource Requests,train,True
FLOOD RELIEF CENTRE NEEDS WATER PUMP 2 LIFT WATER FROM RIVER TO AFFECTED AREAS #KeralaFloods,Resource Requests,train,True
@NDMA NEED TRANSPORT VEHICLES 4 EVACUATE 150+ PEOPLE WITH MEDICAL CONDITIONS #OdishaFloods,Resource Requests,train,True
MY BROTHER HAS HEART ISSUE NEED DOCTOR ASAP NO HOSPITALS OPEN IN AREA FLOODING FAST #HurricaneMaria,Resource Requests,train,True
NEIGHBOURHOOD NEED SHOWER FACILITIES NO POWER NO RUNNING WATER FOR 100+ PEOPLE #PuertoRicoHurricane,Resource Requests,train,True
SOS HELP NEEDED FOR WATER PURIFICATION TABLETS 4 50+ PEOPLE IN FLOOD SITUATION #BangladeshFloods,Resource Requests,train,True
"PLEASE HELP US IN KERALA!!! NEED FOOD & WATER 4 @least 50 ppl in Kozhikode, pls DM for address",Resource Requests,train,True
"group of 12 need shelter & medical aid near Banda, UP pls RT & let us know who can help!",Resource Requests,train,True
"@NDRF, pls send rescue team 2 our location, house no 145, street 12, sector G, Indore ASAP!",Resource Requests,train,True
"need baby supplies (formula, diapers, toys) 4 15 babies in Odisha cyclone hit areas pls donate!",Resource Requests,train,True
"URGENT: my mom's oxygen concentrator broke in the storm HELP us get a new one in Nanded, Maharashtra",Resource Requests,train,True
"@RedCross, pls send help 2 our village, near Narmada dam, where 20 ppl are stuck without power",Resource Requests,train,True
"we r looking 4 ppl w/ medical experience 2 help us with injured people in Kathmandu, Nepal pls DM!",Resource Requests,train,True
"NEED EMERGENCY WATER PURIFICATION TABLETS 4 @least 20 ppl in Jammu, Kashmir pls share with others!",Resource Requests,train,True
"PLEASE HELP, our elderly neighbor is running out of insulin in the floods in Bengal, Kolkata area pls donate!",Resource Requests,train,True
"anyone in Chennai with 4-wheel drive pls rescue my sister & her kid stuck on 100ft Rd in Adyar, Chennai",Resource Requests,train,True
"PLEASE HELP 20 PPL stranded in flood water at Pallikkal, Pathanamthitta need FOOD & WATER ASAP #KeralaFloods @NDRF @RedCross",Resource Requests,train,True
"group of 12 need MEDICAL SUPPLIES in Kottayam, needs antibiotics, bandages, & painkillers pls DM @DoctorsWithoutBorder",Resource Requests,train,True
"need SHELTER 4 5 families in Alappuzha, tents & mattresses pls @UNHCR @KeralaCM",Resource Requests,train,True
@NDRF can you pls send RESCUE TEAM 2 Vypeen 4 10 ppl trapped in flooded house #HurricaneHelp,Resource Requests,train,True
"just got word 20 ppl in Paliakkara, Thiruvananthapuram need POWER GENERATOR to keep oxygen running for kid w/asthma pls HELP @KeralaPWD",Resource Requests,train,True
"2 elderly ppl need RESCUE in Chavakkad, Kozhikode pls send HELP @IndianNavy #CycloneRelief",Resource Requests,train,True
"need FOOD SUPPLIES 4 50 ppl in Perumbavoor, need rice, dals, & oil pls @AkshayaPatra @KeralaFoodBank",Resource Requests,train,True
EMERGENCY SITUATION in Varkala 4 10 families need SHELTER & FOOD pls send HELP @CMOKerala @KeralaCM,Resource Requests,train,True
"pls RT 4 ppl stranded in Thrippunithura, need TRANSPORT 2 hospital pls @ThrippunithuraPolice #KeralaFloods",Resource Requests,train,True
"group of 5 need BABY SUPPLIES in Kolenchery, need diapers, formula, & baby food pls @Unicef @KeralaGovernment",Resource Requests,train,True
PLEASE HELP WE NEED FOOD WATER & MEDICINE IN KUTTANAD 100+ PEOPLE TRAPPED IN FLOODWATER #KeralaFloods @NDRF @RedCross,Resource Requests,train,True
"ERNAKULAM RESIDENTS NEED 2,000 BOTTLES OF WATER ASAP! pls send to 34/1259 BAZAR STREET #KeralaNeedsWater @KeralaWaterBoard",Resource Requests,train,True
GROUP OF 12 NEED OXYGEN TANKS FOR 50-yr-old PATEL MAN IN DABHOLI NEED OXYGEN 24/7 #MumbaiCyclone @IndianRedCross,Resource Requests,train,True
@IndianOxygen NEEDS HELP TRANSPORTING MEDICAL EQUIPMENT 2 TANA WATERSHED #TANAHELP @NDRF,Resource Requests,train,True
"URGENTLY NEED 1,000 BOTTLES OF ORANGE JUICE 4 150 KIDS IN SUTAR KANTA SCHOOL #FloodRelief #KeralaFloods",Resource Requests,train,True
@RedCross NEEDS VOLUNTEERS 2 DISINFECT WATER 4 500+ PEOPLE IN KUTTANAD #KeralaVolunteers,Resource Requests,train,True
PLEASE HELP TRANSPORT 40+ BABY FOOD ITEMS 2 10 NEWBORN BABIES IN THIRUVANANTHAPURAM #FloodBabySupply @SaveTheChildren,Resource Requests,train,True
"NEED 1,000 WIRELESS CHARGERS 4 500+ PHONES #KeralaNeedsPower @PowerGridIndia",Resource Requests,train,True
@NDRF HELP US RESCUE 12 PEOPLE TRAPPED IN BUILDING COLLAPSE AT 1234 WARD C STREET KUTTANAD #KeralaRescue @RedCross,Resource Requests,train,True
PLEASE HELP SEND 100 FANs 2 500+ PERSONS IN KUTTANAD NO POWER SINCE ELEVEN #KeralaNeedsFans @IndianGovernment,Resource Requests,train,True
PLEASE HELP WE NEED FOOD WATER ASAP 50 seniors stuck in old town neighborhood kerala floods #keralafloods @NDRF,Resource Requests,train,True
our house in east delhi is flooded please send rescue team to bldg 12 3rd floor kasturba marg we have 10 people trapped #hdfloods @DelhiPolice,Resource Requests,train,True
@RedCross help pls we have a group of 12 stranded in coastal road bandra need rescue & shelter #MumbaiRain #KolkataFloods,Resource Requests,train,True
URGENT NEED WATER & SUGAR FOR 20 SICK PEOPLE STUCK IN 2nd FLOOR FLAT 34 KOLKATA STREET EAST #KolkataFloods @CMOfficeWB,Resource Requests,train,True
plz send medical aid & first aid kits 2 old age home near st francis church in navi mumbai we have 30 residents with diabetes & hypertension #MumbaiRain @HealthMinistry,Resource Requests,train,True
@NDRF we r stuck in panchkula & need rescue team 2 bldg no 17 near sector 14 panchkula haryana 50 people r stranded #HaryanaFloods,Resource Requests,train,True
EMERGENCY CALL FOR GENARATER & POWER BACKUP 20 FAMILIES NEED POWER IN KOLKATA STREET NEW TOWN #KolkataFloods @PowerGridCorp,Resource Requests,train,True
group of 15 need baby food diapers & toys stuck in old town neighborhood mumbai please send donations #MumbaiRain @SaveTheChildren,Resource Requests,train,True
WE NEED RESCUE TEAM 2 STUCK IN BLDG 9 1st FLOOR JAGATPURA JODHPUR RAJASTHAN 25 PEOPLE R STUCK #JodhpurFloods @NDRF,Resource Requests,train,True
PLEASE SHARE OUR STORY 30 PEOPLE NEED TRANSPORTATION FROM DELHI TO MUMBAI THEY R STUCK IN OLD DELHI WE NEED AID pls help #UttarPradeshFloods @DelhiPolice,Resource Requests,train,True
KERALA NEEDS WATER ASAP! 100 ppl in Elamkulam waiting 4 water pls help @NDRF @redcrossindia #KeralaFloods,Resource Requests,train,True
Group of 12 need emergency shelter 2nite in Kozhikode plz DM us with options @NGODelhi @SREIEMC #NaturalDisasterHelp,Resource Requests,train,True
URGENT need 4 baby food n diaper pls help @UnicefIndia @UNICEFKerala #KeralFloodRelief,Resource Requests,train,True
@NDRF u got 2 send team 2 Edappal now pls help! 50 ppl stranded @redcrossindia #KeralaFloods,Resource Requests,train,True
Pls help ppl in Ernakulam w/ medical aid we need ambulances @IndianRedCross #KeralaRelief,Resource Requests,train,True
Kerala needs power back pls help @PowerGridCorp @KSEBltd #PowerRestoration,Resource Requests,train,True
Still 20 families in Chalakkudy without food pls help @SOSVillageIndia @WFPIndia #KeralaFloodsRelief,Resource Requests,train,True
We need 2 evacuate 5 ppl w/ chronic conditions 2 hospital in Thrissur pls DM us @redcrossindia @NDRF #Keralarescue,Resource Requests,train,True
@SREIEMC need roofin materials 4 10 families in Perumbavoor pls help @NGODelhi #KeralaReliefAid,Resource Requests,train,True
Ppl in Kunnamkulam still need drinking water pls contact @KeralaGov @redcrossindia #KeralaFloodRelief,Resource Requests,train,True
"PLEASE HELP! We r stranded on 3rd floor of shivaji nagar apartment building in chennai, no food, water for 20 ppl #TamilNaduFloods @IndianRedCross",Resource Requests,train,True
group of 12 need oxygen & IV fluids 4 5 kids suffering from asthma & allergic reactions in kerala #keralafloods @NDRF,Resource Requests,train,True
"@RedCross pls send medical team 2 savannah estate, hyderabad - 2 families r in need of emergency medical aid 2day #TelanganaFloods",Resource Requests,train,True
"need transport ASAP 2 reach family in flooded area of bangalore - 10 people stuck in a car in 6th block, koramangala #KarnatakaFloods",Resource Requests,train,True
"water & food plz! we r running out of bottles & non-perishable items @ 15th cross, malleswaram, bengaluru - 30 ppl #MangaluruFloods",Resource Requests,train,True
"@NDRF we r in dire need of shelter & blankets @victoria hospital, coimbatore, tamil nadu - 25 families #TamilNaduFloods",Resource Requests,train,True
"PLEASE HELP SANTA IS COMING TOMORROW!!! we r kids stuck @ school, no adult supervision @kerala, eranakulam #keralafloods",Resource Requests,train,True
need rescue team @chandigarh - 2 ppl stuck in a tree after cyclone hit #CycloneWarning @NDMAIndia,Resource Requests,train,True
"urgent need 4 baby supplies @lucknow - we r short of diapers, formula & baby food 4 20 babies #UttarPradeshFloods",Resource Requests,train,True
pls someone help! my grandma @88 yrs old is stuck @home @kolkata - no power for 3 days #CycloneAgni #WestBengalFloods,Resource Requests,train,True
PLEASE HELP! @RedCross @NDRF 100 people trapped in flooded apartment bldg on 14th St in downtown Miami! #HurricaneHelp #MiamiFloods,Resource Requests,train,True
"@NDRF pls send team 2 @ 345 Maple St in Queens NY ASAP! 5 people need oxygen tanks, 1 elderly lady needs wheelchair #NYCFloods # QueensFlood",Resource Requests,train,True
group of 12 need food & shelter @ 125 W 4th St in San Diego CA - please DM for details #CaliforniaFires #SanDiegoFlood,Resource Requests,train,True
its been 24 hours since I've seen my elderly mom in her nursing home in #HurricaneMaria hit Puerto Rico - HELP PLS @RedCross @FEMA,Resource Requests,train,True
"urgent: baby supplies needed @ 23rd St & 1st Ave in Brooklyn NY - formula, diapers, & pediatric medicine #NYCFloods #BrooklynFlood",Resource Requests,train,True
anyone near #HurricaneIda hit area in Louisiana pls send team 2 @ 1421 Oak St in New Orleans! we have 30 people & 2 elderly people with medical needs #LouisianaFloods,Resource Requests,train,True
@FEMA ppl in 300 apartments on Lake Shore Dr in Chicago IL need oxygen tanks & medical aid - pls send team ASAP #ChicagoFloods,Resource Requests,train,True
WE NEED FOOD ASAP @ 4561 Lincoln Blvd in Venice CA! 50 people are stranded & need non-perishable items #CaliforniaFloods #VeniceFlood,Resource Requests,train,True
anyone w/ power generator pls send 2 @ 123 Main St in Gatlinburg TN - 20 people r stranded without electricity #TennesseeFloods #GatlinburgFlood,Resource Requests,train,True
@NDRF HELP! 2 elderly people & 3 kids need medical aid @ 1010 Cedar St in Santa Cruz CA - pls DM for details #CaliforniaFloods #SantaCruzFlood,Resource Requests,train,True
"pls HELP we r stuck in KERALA FLOODS in KADAKOMBA village, need RESCUE TEAM @NDRF @RedCross #KeralaFloods",Resource Requests,train,True
"EMERGENCY: my neighbor 45 yr old diabetic woman need OXYGEN TANK in KATHMANDU EARTHQUAKE zone, pls help! @UNICEF #NepalQuake",Resource Requests,train,True
"its BEEN 3 DAYS our group of 12 need FOOD & WATER in PUERTO RICO, someone pls send HELP?! @FEMA #HurricaneMaria",Resource Requests,train,True
"URGENT we r 30 people with NO POWER in JAPAN TSUNAMI zone, need PORTABLE GENERATOR ASAP! @NISA #JapanTsunami",Resource Requests,train,True
"PLEASE HELP my 2 yr old son need PEDIATRIC MEDs in HAITI EARTHQUAKE zone, pls send DOCTORS! @UNICEF #HaitiQuake",Resource Requests,train,True
"we r 200 people STRANDED in THAILAND FLOODS in YALA PROVINCE, need WATER PUMP & FOOD! @ThaiGov #ThaiFloods",Resource Requests,train,True
"group of 7 need SHOWER FACILITIES in INDONESIA TSUNAMI zone, someone pls send HELP?! @NRF #IndonesiaTsunami",Resource Requests,train,True
"KURDISTAN REGION 50 people need MEDICAL AID, pls send DOCTORS & AMBULANCE @KurdishCrisis #IRaqCrisis",Resource Requests,train,True
"we r 20 elderly people w/ NO TRANSPORTATION in CALIFORNIA WILDFIRE zone, need BUSES pls! @CalFire #CaliforniaFires",Resource Requests,train,True
"KASHMIR FLOODS our 15 yr old daughter need BABY SUPPLIES & FOOD, pls HELP pls @JKPolice #KashmirFloods",Resource Requests,train,True
PLEASE HELP 20 fams in #HurricaneMaria hit New Port Richey need WATER ASAP @RedCross @NDRF @SFWMD,Resource Requests,train,True
group of 12 need FOOD 2 days supply in #FloodHit #Kerala - send to Kizhakkambalam,Resource Requests,train,True
HELP WANTED in #HurricaneDamage area of #PalmBay - need BABY SUPPLIES 2 bottles 2 diaper packs,Resource Requests,train,True
URGENT 4 #KeralaFloods victims in Chalakkudy need MEDICAL AID @NDRF @KeralaCMO,Resource Requests,train,True
send 1000 masks to #HurricaneHit #Hialeah its getting worse @RedCross @FEMA,Resource Requests,train,True
we need POWER in #FloodHit #Wayanad - send 10 generators to Mananthavadi ASAP,Resource Requests,train,True
in #KeralaFloods zone of Thrissur need SANITARY NAPKINS 500 packs pls @KeralaCMO @WHO,Resource Requests,train,True
can ppl in #HurricaneMaria affected areas send SHELTER MATERIALS like Tarpaulins @FEMA @NDRF,Resource Requests,train,True
anyone in #Kerala can send WATER PURIFICATION TABLETS 2 families in Kunnamkulam NEED it ASAP,Resource Requests,train,True
send 30 FIRST AID KITS to #HurricaneHit #Miami we have 100+ injuries @RedCross @FEMASouthEast,Resource Requests,train,True
"PLEASE HELP ppl in karachi's nazimabad neighborhood, 200 displaced, NEED water & medical aid @RedCross @SindhGovPK",Resource Requests,train,True
"group of 12 need rescue in #HurricaneHelp katy, tx area, pls contact @NDRF 4 immediate assistance",Resource Requests,train,True
"urgent need 4 food & shelter in #FloodVic #Townsville, 75 seniors need help pls contact 07 4773 5555 @RedCross",Resource Requests,train,True
"anyone in pittsburgh, PA got a 4wd vehicle 2 lend? need 2 reach stranded ppl @RedCross #HurricaneHelp",Resource Requests,train,True
"stuck in thrissur's ollur town, 1000 ppl waiting 4 food & water @NDRF pls hurry up we r starving keralasos",Resource Requests,train,True
"need baby supplies 4 infant with heart condition, mother stuck in #KeralaFloods kannur, pls donate @RedCross",Resource Requests,train,True
"ernakulam, 400 people NEED medical aid, pls contact ragesh r das 9846760130, 8921927337 verified keralafloods",Resource Requests,train,True
"@NDRF WE NEED POWER generators 2 reach ppl in #HurricaneHelp corpus christi area, pls reply ASAP",Resource Requests,train,True
"anyone in calicut, kerala got a boat 2 lend? ppl r dying & need urgent rescue @RedCross #KeralaFloods",Resource Requests,train,True
"group of 25 need shelter & food 4 4 days, pls help @RedCross 247 @NDRF keralasos keralafloodrelief",Resource Requests,train,True
URGENT: family of 5 trapped in basement on 123 main st. cant get out. need rescue ASAP #NashvilleFloods @NashvilleEMA,Resource Requests,train,True
"gr8 need of bottled water, non perishable food @RedCross #californiawildfires",Resource Requests,train,True
"GROUP OF 12 NEED SAFE SHELTER at 456 oak st, oakdale neighborhood. pls DM for info #HurricaneRelief @NDRF",Resource Requests,train,True
