id,message,original,genre,event,split,target_label,clean_text,text_length,word_count,pred_label,correct
23059,"Each tent is 500 square feet and comes with a lighting system, air conditioning, privacy screens, air filtration systems, and portable beds.",,news,,test,Situational Awareness,"each tent is 500 square feet and comes with a lighting system, air conditioning, privacy screens, air filtration systems, and portable beds.",140,22,Irrelevant,False
5569,We are in the Maligue area we have nothing ,Nan zon malik nou pa jwenn anyen,direct,haiti_earthquake,test,Situational Awareness,we are in the maligue area we have nothing,42,9,Resource Requests,False
6229,"I greet you in the Diaspora. I say thank you for your message, but we have many needs--all the needs. Please help our family in the city of Jacmel. We.. ","mwen salye nou nan dyapora mwen di nou mesi pou mesaj nou an, men nou gen anpil nesesite tout bezwen yo net, tanpri ede nou nan fanmi nan vil jakmel, nou b",direct,haiti_earthquake,test,Situational Awareness,"i greet you in the diaspora. i say thank you for your message, but we have many needs--all the needs. please help our family in the city of jacmel. we..",152,30,Resource Requests,False
25919,Police investigators say Lapindo may be criminally negligent because it failed to install safety casings at the lower depths of the drilling shaft to prevent leakage.,,news,,test,Situational Awareness,police investigators say lapindo may be criminally negligent because it failed to install safety casings at the lower depths of the drilling shaft to prevent leakage.,166,26,Irrelevant,False
3989,"i'd ask for some advice, what would you say about this subject, because im a potential victim of this issue too ",". map mande ki konsey nou kap banm sou sij sa? Paske mwen se yon evantyl viktim de kesyon sa tou. oke mesi, map tann repons nou avek enpasyans.",direct,haiti_earthquake,test,Situational Awareness,"i'd ask for some advice, what would you say about this subject, because im a potential victim of this issue too",111,21,Irrelevant,False
25959,"Administered via the EU's Humanitarian Aid Office (ECHO), the financing will enable non-governmental organisations over the next eight months to meet immediate food requirements and guarantee small farmers' incomes, thereby avoiding the danger of rural depopulation.",,news,,test,Situational Awareness,"administered via the eu's humanitarian aid office echo , the financing will enable non-governmental organisations over the next eight months to meet immediate food requirements and guarantee small farmers' incomes, thereby avoiding the danger of rural depopulation.",265,37,Irrelevant,False
3889,"I don't understand what youre doing because I am a victim, I can't be going to give blood, on the contrary, I need YOU to help ME ",MWEN PA KONPRANN SA NAP FE A PASKE SE YON VIKTIM MWEN YE  MWEN PAKA NAN BAY SAN OKONTRE SE EDE POU NOU EDE MWEN,direct,haiti_earthquake,test,Situational Awareness,"i don't understand what youre doing because i am a victim, i can't be going to give blood, on the contrary, i need you to help me",129,27,Irrelevant,False
3829,We need help tp move the big rubbles. Will we receive assistance in the form of tractors for the big concrete chunks? ,Noutarenmen konnen kijan pounou debarasenou ak dekonb yo ske yapbanou trakt pou retire gwo moso beton yo.,direct,haiti_earthquake,test,Situational Awareness,we need help tp move the big rubbles. will we receive assistance in the form of tractors for the big concrete chunks?,117,22,Critical Rescue,False
27209,"At the town's Duff Scott Memorial Hospital, a survivor with an injured arm recounted his ordeal.",,news,,test,Situational Awareness,"at the town's duff scott memorial hospital, a survivor with an injured arm recounted his ordeal.",96,16,Critical Rescue,False
26269,"NEW YORK, 5 January 2005 - After more than a week of bring basic relief supplies to suvivors of Asia's tsunami, UNICEF is turning its focus to the longer-range project of restoring normalcy to the lives of children.",,news,,test,Situational Awareness,"new york, 5 january 2005 - after more than a week of bring basic relief supplies to suvivors of asia's tsunami, unicef is turning its focus to the longer-range project of restoring normalcy to the lives of children.",215,38,Irrelevant,False
27179,"Crops suffer, pasture for livestock becomes more scarce and boreholes dry up, meaning farmers have to travel greater distances to find grazing land for their animals.",,news,,test,Situational Awareness,"crops suffer, pasture for livestock becomes more scarce and boreholes dry up, meaning farmers have to travel greater distances to find grazing land for their animals.",166,26,Irrelevant,False
27159,"All graphs provide evidence that, considering the present accumulated rainfall and hydrological situation in the six major river catchment areas in Southern Africa, the situation is not likely to improve within the near future.",,news,,test,Situational Awareness,"all graphs provide evidence that, considering the present accumulated rainfall and hydrological situation in the six major river catchment areas in southern africa, the situation is not likely to improve within the near future.",227,34,Irrelevant,False
3669,I see that aid has started to flow. I will be doing some major selling in the market. I'd very much like to know what you will be doing to facilitate that? ,MWEN WE ED YO KOMANSE AP VANN SERYEZMAN SOU MACHE A. MWEN TA RENMEN KONNEN KI SA N AP FE POU SA?,direct,haiti_earthquake,test,Situational Awareness,i see that aid has started to flow. i will be doing some major selling in the market. i'd very much like to know what you will be doing to facilitate that?,155,32,Irrelevant,False
26379,"Many bridges and roads were badly damaged or detroyed in the earthquake, complicating relief efforts as search and rescue teams struggle to reach affected regions.",,news,,test,Situational Awareness,"many bridges and roads were badly damaged or detroyed in the earthquake, complicating relief efforts as search and rescue teams struggle to reach affected regions.",163,25,Critical Rescue,False
26409,TEPCO says up to 300 tonnes of this mildly radioactive groundwater is making its way into the sea every day.,,news,,test,Situational Awareness,tepco says up to 300 tonnes of this mildly radioactive groundwater is making its way into the sea every day.,108,20,Irrelevant,False
3369,"Hello, Haitian Red Cross. I'm a victim having taken refuge in the south of the country, how can you help me because I need it.","Salut, Sosyete Nasyonal Kwa Wouj Ayisyen mwen se yon viktim se nan sid peyi a mwen pran refij mwen, ki jan nou ka ede mwen paske gen bezwen ?",direct,haiti_earthquake,test,Situational Awareness,"hello, haitian red cross. i'm a victim having taken refuge in the south of the country, how can you help me because i need it.",126,25,Irrelevant,False
27309,"Two Russian Il-76 transport planes will leave in the next few days for the region carrying tents, other supplies and rescue personnel, a spokesman for Russia's emergencies ministry told the Interfax news agency.",,news,,test,Situational Awareness,"two russian il-76 transport planes will leave in the next few days for the region carrying tents, other supplies and rescue personnel, a spokesman for russia's emergencies ministry told the interfax news agency.",211,33,Critical Rescue,False
26469,"Wildfire, deliberate burning - mostly to get pasture grasses regenerated and control animal exo-parasites like ticks, deforestation and bush clearing are major threats to the biodiversity of this unique ecosystem.",,news,,test,Situational Awareness,"wildfire, deliberate burning - mostly to get pasture grasses regenerated and control animal exo-parasites like ticks, deforestation and bush clearing are major threats to the biodiversity of this unique ecosystem.",213,30,Irrelevant,False
27099,"However, the government did not supplying fuel to operate the water pumps, and private donors had to step in to provide fuel, according to the residents.",,news,,test,Situational Awareness,"however, the government did not supplying fuel to operate the water pumps, and private donors had to step in to provide fuel, according to the residents.",153,26,Irrelevant,False
26589,"Pakistani authorities yesterday ordered the evacuation of 300,000 people as flood protection defences were breached by the swollen Indus and flood waters poured into towns and villages in Thatta District.",,news,,test,Situational Awareness,"pakistani authorities yesterday ordered the evacuation of 300,000 people as flood protection defences were breached by the swollen indus and flood waters poured into towns and villages in thatta district.",204,30,Critical Rescue,False
