id,message,original,genre,event,split,target_label,clean_text,text_length,word_count,pred_label,correct
23889,"As the drought was expected to continue worsening, it was also essential to plan long-term strategies  -  including more sustainable methods of harvesting rainwater and plans to improve access to basic health services, she said, adding that Secretary-General Ban Ki-moon had called an interagency meeting, to be held on 12 July, to assess the United Nations response to the crisis in the Horn of Africa.",,news,,test,Situational Awareness,"as the drought was expected to continue worsening, it was also essential to plan long-term strategies - including more sustainable methods of harvesting rainwater and plans to improve access to basic health services, she said, adding that secretary-general ban ki-moon had called an interagency meeting, to be held on 12 july, to assess the united nations response to the crisis in the horn of africa.",401,65,Irrelevant,False
23629,(5) promotion of earthquake resistant houses for reconstruction,,news,,test,Situational Awareness,5 promotion of earthquake resistant houses for reconstruction,61,8,Irrelevant,False
23539,WHO and the Food and Agriculture Organization (FAO) report that there is no evidence that fish- and seafood-borne illnesses have increased in Asian countries affected by the tsunami.,,news,,test,Situational Awareness,who and the food and agriculture organization fao report that there is no evidence that fish- and seafood-borne illnesses have increased in asian countries affected by the tsunami.,180,28,Irrelevant,False
27319,"These items were largely comprised of cloth, cooking utensils, bedding and shelter material including tarpaulins and tents.",,news,,test,Situational Awareness,"these items were largely comprised of cloth, cooking utensils, bedding and shelter material including tarpaulins and tents.",123,17,Critical Rescue,False
26149,"Figure 1 illustrates that so far the long rains have been poor along a central corridor of Kenya, from the north (covering pastoral districts) through to the central (covering the cropping districts) and southern (Maasai rangelands) areas.",,news,,test,Situational Awareness,"figure 1 illustrates that so far the long rains have been poor along a central corridor of kenya, from the north covering pastoral districts through to the central covering the cropping districts and southern maasai rangelands areas.",233,37,Critical Rescue,False
26269,"NEW YORK, 5 January 2005 - After more than a week of bring basic relief supplies to suvivors of Asia's tsunami, UNICEF is turning its focus to the longer-range project of restoring normalcy to the lives of children.",,news,,test,Situational Awareness,"new york, 5 january 2005 - after more than a week of bring basic relief supplies to suvivors of asia's tsunami, unicef is turning its focus to the longer-range project of restoring normalcy to the lives of children.",215,38,Critical Rescue,False
27209,"At the town's Duff Scott Memorial Hospital, a survivor with an injured arm recounted his ordeal.",,news,,test,Situational Awareness,"at the town's duff scott memorial hospital, a survivor with an injured arm recounted his ordeal.",96,16,Critical Rescue,False
27179,"Crops suffer, pasture for livestock becomes more scarce and boreholes dry up, meaning farmers have to travel greater distances to find grazing land for their animals.",,news,,test,Situational Awareness,"crops suffer, pasture for livestock becomes more scarce and boreholes dry up, meaning farmers have to travel greater distances to find grazing land for their animals.",166,26,Irrelevant,False
27099,"However, the government did not supplying fuel to operate the water pumps, and private donors had to step in to provide fuel, according to the residents.",,news,,test,Situational Awareness,"however, the government did not supplying fuel to operate the water pumps, and private donors had to step in to provide fuel, according to the residents.",153,26,Irrelevant,False
27049,"In recent months, Boko Haram insurgents have targeted reprisal attacks at locals who have fought alongside the military as vigilantes.",,news,,test,Situational Awareness,"in recent months, boko haram insurgents have targeted reprisal attacks at locals who have fought alongside the military as vigilantes.",134,20,Critical Rescue,False
22669,"Lack of water in Kenya is associated with the high mortality rate among children under five years old, which is primarily due to waterborne diseases such as diarrhoea, malaria, and amoebic dysentery. Following the earthquake in January 2001 aid workers were particularly concerned about the health threat posed by the thousands of corpses buried under collapsed buildings. A shop owner in Rangoon division's Kun Chan Kone township, which was severely devastated by the cyclone, said a soldier who brought in aid supplies asked him if he wanted to buy zinc roofs to resell. ISAF reconnaissance aircraft were also used to examine the extent of the flooding to help in the relief effort. Aid workers are stocking schools there with supplies after furnishing two tented schools in Freedabad Village with mats, thermal blankets, psychosocial materials and school supplies. In late June, residents in Kidal held a protest against the Islamists, who forcefully dispersed the demonstration. The majority have psychosomatic symptoms and increasingly complain of body aches and other illnesses.""",,news,,test,Situational Awareness,"lack of water in kenya is associated with the high mortality rate among children under five years old, which is primarily due to waterborne diseases such as diarrhoea, malaria, and amoebic dysentery. following the earthquake in january 2001 aid workers were particularly concerned about the health threat posed by the thousands of corpses buried under collapsed buildings. a shop owner in rangoon division's kun chan kone township, which was severely devastated by the cyclone, said a soldier who brought in aid supplies asked him if he wanted to buy zinc roofs to resell. isaf reconnaissance aircraft were also used to examine the extent of the flooding to help in the relief effort. aid workers are stocking schools there with supplies after furnishing two tented schools in freedabad village with mats, thermal blankets, psychosocial materials and school supplies. in late june, residents in kidal held a protest against the islamists, who forcefully dispersed the demonstration. the majority have psychosomatic symptoms and increasingly complain of body aches and other illnesses.",1084,168,Critical Rescue,False
